k,alpha,species,applied-region,Successes (# Pyroprints),Failures (# Pyroprints),NonDecisions (# Pyroprints),Total,Decision-Made Relevance,Overall Relevance,
6,0.960,Dog,23-5,109,139,0,248,0.440,0.440,
6,0.960,Human,16-23,1729,645,0,2374,0.728,0.728,
6,0.960,Human,23-5,2170,523,0,2693,0.806,0.806,
6,0.960,Wild Turkey,16-23,13,24,0,37,0.351,0.351,
6,0.960,Wild Turkey,23-5,2,34,0,36,0.056,0.056,
6,0.960,Clark Grebe,16-23,0,0,0,0,NaN,NaN,
6,0.960,Clark Grebe,23-5,0,1,0,1,0.000,0.000,
6,0.960,Seagull,16-23,0,0,0,0,NaN,NaN,
6,0.960,Seagull,23-5,13,7,0,20,0.650,0.650,
6,0.960,Surf Scoter,16-23,0,0,0,0,NaN,NaN,
6,0.960,Surf Scoter,23-5,0,2,0,2,0.000,0.000,
6,0.960,Pigeon,16-23,77,181,0,258,0.298,0.298,
6,0.960,Pigeon,23-5,107,279,0,386,0.277,0.277,
6,0.960,Pacific Ocean Water,16-23,0,0,0,0,NaN,NaN,
6,0.960,Pacific Ocean Water,23-5,0,0,0,0,NaN,NaN,
6,0.960,Cat,16-23,25,39,0,64,0.391,0.391,
6,0.960,Cat,23-5,28,42,0,70,0.400,0.400,
6,0.960,Horse,16-23,10,22,0,32,0.313,0.313,
6,0.960,Horse,23-5,35,191,0,226,0.155,0.155,
6,0.960,orangutan,16-23,0,0,0,0,NaN,NaN,
6,0.960,orangutan,23-5,0,0,0,0,NaN,NaN,
6,0.960,Bat,16-23,36,22,0,58,0.621,0.621,
6,0.960,Bat,23-5,37,23,0,60,0.617,0.617,
6,0.960,Deer,16-23,16,29,0,45,0.356,0.356,
6,0.960,Deer,23-5,18,86,0,104,0.173,0.173,
6,0.960,Great Horned Owl,16-23,0,0,0,0,NaN,NaN,
6,0.960,Great Horned Owl,23-5,0,6,0,6,0.000,0.000,
6,0.960,Freshwater Lagoon,16-23,0,0,0,0,NaN,NaN,
6,0.960,Freshwater Lagoon,23-5,0,0,0,0,NaN,NaN,
6,0.960,Unknown Avian,16-23,0,0,0,0,NaN,NaN,
6,0.960,Unknown Avian,23-5,0,0,0,0,NaN,NaN,
6,0.960,Human UTI,16-23,86,80,0,166,0.518,0.518,
6,0.960,Human UTI,23-5,110,96,0,206,0.534,0.534,
6,0.960,unknown,16-23,0,3,0,3,0.000,0.000,
6,0.960,unknown,23-5,2,6,0,8,0.250,0.250,
6,0.960,SLO Creek Water,16-23,0,0,0,0,NaN,NaN,
6,0.960,SLO Creek Water,23-5,0,0,0,0,NaN,NaN,
6,0.960,Pig/Swine,16-23,14,12,0,26,0.538,0.538,
6,0.960,Pig/Swine,23-5,13,9,0,22,0.591,0.591,
6,0.960,Klebsiella,16-23,0,0,0,0,NaN,NaN,
6,0.960,Klebsiella,23-5,0,0,0,0,NaN,NaN,
6,0.960,Hu Cw and Dg,16-23,11,24,0,35,0.314,0.314,
6,0.960,Hu Cw and Dg,23-5,18,27,0,45,0.400,0.400,
6,0.960,Ground Squirrel,16-23,104,80,0,184,0.565,0.565,
6,0.960,Ground Squirrel,23-5,90,105,0,195,0.462,0.462,
6,0.960,Opossum,16-23,0,2,0,2,0.000,0.000,
6,0.960,Opossum,23-5,0,8,0,8,0.000,0.000,
6,0.960,Cow,16-23,1527,975,0,2502,0.610,0.610,
6,0.960,Cow,23-5,1474,1256,0,2730,0.540,0.540,
6,0.960,Deer Mouse,16-23,0,0,0,0,NaN,NaN,
6,0.960,Deer Mouse,23-5,0,0,0,0,NaN,NaN,
6,0.960,OVERALL,16-23,3859,2457,0,6316,0.611,0.611,
6,0.960,OVERALL,23-5,4446,3131,0,7577,0.587,0.587,
6,0.970,Chicken,16-23,4,15,0,19,0.211,0.211,
6,0.970,Chicken,23-5,12,11,0,23,0.522,0.522,
6,0.970,Sea Lion,16-23,0,1,0,1,0.000,0.000,
6,0.970,Sea Lion,23-5,3,12,0,15,0.200,0.200,
6,0.970,Hu and Cw,16-23,8,18,0,26,0.308,0.308,
6,0.970,Hu and Cw,23-5,8,21,0,29,0.276,0.276,
6,0.970,Sheep,16-23,56,53,0,109,0.514,0.514,
6,0.970,Sheep,23-5,71,41,0,112,0.634,0.634,
6,0.970,Hu and Dg,16-23,10,18,0,28,0.357,0.357,
6,0.970,Hu and Dg,23-5,19,14,0,33,0.576,0.576,
6,0.970,Common Loon,16-23,0,0,0,0,NaN,NaN,
6,0.970,Common Loon,23-5,0,4,0,4,0.000,0.000,
6,0.970,Red-Winged Blackbird,16-23,0,12,0,12,0.000,0.000,
6,0.970,Red-Winged Blackbird,23-5,0,6,0,6,0.000,0.000,
6,0.970,Cw,16-23,12,13,0,25,0.480,0.480,
6,0.970,Cw,23-5,27,45,0,72,0.375,0.375,
6,0.970,Cliff Sparrow,16-23,3,30,0,33,0.091,0.091,
6,0.970,Cliff Sparrow,23-5,2,8,0,10,0.200,0.200,
6,0.970,Pig,16-23,11,10,0,21,0.524,0.524,
6,0.970,Pig,23-5,4,12,0,16,0.250,0.250,
6,0.970,Barn Owl,16-23,0,0,0,0,NaN,NaN,
6,0.970,Barn Owl,23-5,0,0,0,0,NaN,NaN,
6,0.970,Wild Pig,16-23,5,3,0,8,0.625,0.625,
6,0.970,Wild Pig,23-5,3,3,0,6,0.500,0.500,
6,0.970,Pennington Creek Water,16-23,0,0,0,0,NaN,NaN,
6,0.970,Pennington Creek Water,23-5,0,0,0,0,NaN,NaN,
6,0.970,Guinni,16-23,0,0,0,0,NaN,NaN,
6,0.970,Guinni,23-5,0,0,0,0,NaN,NaN,
6,0.970,Racoon,16-23,0,3,0,3,0.000,0.000,
6,0.970,Racoon,23-5,0,0,0,0,NaN,NaN,
6,0.970,Hu,16-23,17,18,0,35,0.486,0.486,
6,0.970,Hu,23-5,19,10,0,29,0.655,0.655,
6,0.970,Cw and Dg,16-23,4,16,0,20,0.200,0.200,
6,0.970,Cw and Dg,23-5,16,23,0,39,0.410,0.410,
6,0.970,Red Wind Blackbird,16-23,0,0,0,0,NaN,NaN,
6,0.970,Red Wind Blackbird,23-5,0,0,0,0,NaN,NaN,
6,0.970,Tree Swallow,16-23,0,2,0,2,0.000,0.000,
6,0.970,Tree Swallow,23-5,0,4,0,4,0.000,0.000,
6,0.970,Turkey Vulture,16-23,0,0,0,0,NaN,NaN,
6,0.970,Turkey Vulture,23-5,0,0,0,0,NaN,NaN,
6,0.970,Dg,16-23,8,16,0,24,0.333,0.333,
6,0.970,Dg,23-5,30,29,0,59,0.508,0.508,
6,0.970,Western Kingbird,16-23,0,0,0,0,NaN,NaN,
6,0.970,Western Kingbird,23-5,0,0,0,0,NaN,NaN,
6,0.970,White Crowned Sparrow,16-23,1,7,0,8,0.125,0.125,
6,0.970,White Crowned Sparrow,23-5,3,19,0,22,0.136,0.136,
6,0.970,Eared Grebe,16-23,0,0,0,0,NaN,NaN,
6,0.970,Eared Grebe,23-5,2,18,0,20,0.100,0.100,
6,0.970,cougar,16-23,0,0,0,0,NaN,NaN,
6,0.970,cougar,23-5,0,0,0,0,NaN,NaN,
6,0.970,Ocean Water,16-23,0,0,0,0,NaN,NaN,
6,0.970,Ocean Water,23-5,0,0,0,0,NaN,NaN,
6,0.970,Red Tailed Hawk,16-23,0,4,0,4,0.000,0.000,
6,0.970,Red Tailed Hawk,23-5,0,9,0,9,0.000,0.000,
6,0.970,Dog,16-23,72,82,0,154,0.468,0.468,
6,0.970,Dog,23-5,109,138,0,247,0.441,0.441,
6,0.970,Human,16-23,1729,644,0,2373,0.729,0.729,
6,0.970,Human,23-5,2166,522,0,2688,0.806,0.806,
6,0.970,Wild Turkey,16-23,13,25,0,38,0.342,0.342,
6,0.970,Wild Turkey,23-5,4,33,0,37,0.108,0.108,
6,0.970,Clark Grebe,16-23,0,0,0,0,NaN,NaN,
6,0.970,Clark Grebe,23-5,0,1,0,1,0.000,0.000,
6,0.970,Seagull,16-23,0,0,0,0,NaN,NaN,
6,0.970,Seagull,23-5,13,8,0,21,0.619,0.619,
6,0.970,Surf Scoter,16-23,0,0,0,0,NaN,NaN,
6,0.970,Surf Scoter,23-5,0,2,0,2,0.000,0.000,
6,0.970,Pigeon,16-23,75,180,0,255,0.294,0.294,
6,0.970,Pigeon,23-5,107,297,0,404,0.265,0.265,
6,0.970,Pacific Ocean Water,16-23,0,0,0,0,NaN,NaN,
6,0.970,Pacific Ocean Water,23-5,0,0,0,0,NaN,NaN,
6,0.970,Cat,16-23,25,39,0,64,0.391,0.391,
6,0.970,Cat,23-5,28,42,0,70,0.400,0.400,
6,0.970,Horse,16-23,10,22,0,32,0.313,0.313,
6,0.970,Horse,23-5,35,191,0,226,0.155,0.155,
6,0.970,orangutan,16-23,0,0,0,0,NaN,NaN,
6,0.970,orangutan,23-5,0,0,0,0,NaN,NaN,
6,0.970,Bat,16-23,36,22,0,58,0.621,0.621,
6,0.970,Bat,23-5,37,23,0,60,0.617,0.617,
6,0.970,Deer,16-23,16,29,0,45,0.356,0.356,
6,0.970,Deer,23-5,18,86,0,104,0.173,0.173,
6,0.970,Great Horned Owl,16-23,0,0,0,0,NaN,NaN,
6,0.970,Great Horned Owl,23-5,0,6,0,6,0.000,0.000,
6,0.970,Freshwater Lagoon,16-23,0,0,0,0,NaN,NaN,
6,0.970,Freshwater Lagoon,23-5,0,0,0,0,NaN,NaN,
6,0.970,Unknown Avian,16-23,0,0,0,0,NaN,NaN,
6,0.970,Unknown Avian,23-5,0,0,0,0,NaN,NaN,
6,0.970,Human UTI,16-23,86,81,0,167,0.515,0.515,
6,0.970,Human UTI,23-5,109,95,0,204,0.534,0.534,
6,0.970,unknown,16-23,0,3,0,3,0.000,0.000,
6,0.970,unknown,23-5,2,6,0,8,0.250,0.250,
6,0.970,SLO Creek Water,16-23,0,0,0,0,NaN,NaN,
6,0.970,SLO Creek Water,23-5,0,0,0,0,NaN,NaN,
6,0.970,Pig/Swine,16-23,14,12,0,26,0.538,0.538,
6,0.970,Pig/Swine,23-5,13,9,0,22,0.591,0.591,
6,0.970,Klebsiella,16-23,0,0,0,0,NaN,NaN,
6,0.970,Klebsiella,23-5,0,0,0,0,NaN,NaN,
6,0.970,Hu Cw and Dg,16-23,11,24,0,35,0.314,0.314,
6,0.970,Hu Cw and Dg,23-5,18,27,0,45,0.400,0.400,
6,0.970,Ground Squirrel,16-23,103,76,0,179,0.575,0.575,
6,0.970,Ground Squirrel,23-5,90,103,0,193,0.466,0.466,
6,0.970,Opossum,16-23,0,2,0,2,0.000,0.000,
6,0.970,Opossum,23-5,0,8,0,8,0.000,0.000,
6,0.970,Cow,16-23,1522,975,0,2497,0.610,0.610,
6,0.970,Cow,23-5,1471,1231,0,2702,0.544,0.544,
6,0.970,Deer Mouse,16-23,0,0,0,0,NaN,NaN,
6,0.970,Deer Mouse,23-5,0,0,0,0,NaN,NaN,
6,0.970,OVERALL,16-23,3851,2455,0,6306,0.611,0.611,
6,0.970,OVERALL,23-5,4439,3117,0,7556,0.587,0.587,
6,0.980,Chicken,16-23,4,15,0,19,0.211,0.211,
6,0.980,Chicken,23-5,13,10,0,23,0.565,0.565,
6,0.980,Sea Lion,16-23,0,1,0,1,0.000,0.000,
6,0.980,Sea Lion,23-5,3,11,0,14,0.214,0.214,
6,0.980,Hu and Cw,16-23,8,18,0,26,0.308,0.308,
6,0.980,Hu and Cw,23-5,8,30,0,38,0.211,0.211,
6,0.980,Sheep,16-23,56,51,0,107,0.523,0.523,
6,0.980,Sheep,23-5,70,40,0,110,0.636,0.636,
6,0.980,Hu and Dg,16-23,10,18,0,28,0.357,0.357,
6,0.980,Hu and Dg,23-5,19,12,0,31,0.613,0.613,
6,0.980,Common Loon,16-23,0,0,0,0,NaN,NaN,
6,0.980,Common Loon,23-5,0,4,0,4,0.000,0.000,
6,0.980,Red-Winged Blackbird,16-23,0,12,0,12,0.000,0.000,
6,0.980,Red-Winged Blackbird,23-5,0,6,0,6,0.000,0.000,
6,0.980,Cw,16-23,12,12,0,24,0.500,0.500,
6,0.980,Cw,23-5,27,46,0,73,0.370,0.370,
6,0.980,Cliff Sparrow,16-23,3,28,0,31,0.097,0.097,
6,0.980,Cliff Sparrow,23-5,2,8,0,10,0.200,0.200,
6,0.980,Pig,16-23,11,10,0,21,0.524,0.524,
6,0.980,Pig,23-5,4,12,0,16,0.250,0.250,
6,0.980,Barn Owl,16-23,0,0,0,0,NaN,NaN,
6,0.980,Barn Owl,23-5,0,0,0,0,NaN,NaN,
6,0.980,Wild Pig,16-23,5,3,0,8,0.625,0.625,
6,0.980,Wild Pig,23-5,3,2,0,5,0.600,0.600,
6,0.980,Pennington Creek Water,16-23,0,0,0,0,NaN,NaN,
6,0.980,Pennington Creek Water,23-5,0,0,0,0,NaN,NaN,
6,0.980,Guinni,16-23,0,0,0,0,NaN,NaN,
6,0.980,Guinni,23-5,0,0,0,0,NaN,NaN,
6,0.980,Racoon,16-23,0,3,0,3,0.000,0.000,
6,0.980,Racoon,23-5,0,0,0,0,NaN,NaN,
6,0.980,Hu,16-23,17,18,0,35,0.486,0.486,
6,0.980,Hu,23-5,19,11,0,30,0.633,0.633,
6,0.980,Cw and Dg,16-23,4,16,0,20,0.200,0.200,
6,0.980,Cw and Dg,23-5,16,22,0,38,0.421,0.421,
6,0.980,Red Wind Blackbird,16-23,0,0,0,0,NaN,NaN,
6,0.980,Red Wind Blackbird,23-5,0,0,0,0,NaN,NaN,
6,0.980,Tree Swallow,16-23,0,2,0,2,0.000,0.000,
6,0.980,Tree Swallow,23-5,0,4,0,4,0.000,0.000,
6,0.980,Turkey Vulture,16-23,0,0,0,0,NaN,NaN,
6,0.980,Turkey Vulture,23-5,0,0,0,0,NaN,NaN,
6,0.980,Dg,16-23,8,16,0,24,0.333,0.333,
6,0.980,Dg,23-5,30,24,0,54,0.556,0.556,
6,0.980,Western Kingbird,16-23,0,0,0,0,NaN,NaN,
6,0.980,Western Kingbird,23-5,0,0,0,0,NaN,NaN,
6,0.980,White Crowned Sparrow,16-23,1,6,0,7,0.143,0.143,
6,0.980,White Crowned Sparrow,23-5,3,19,0,22,0.136,0.136,
6,0.980,Eared Grebe,16-23,0,0,0,0,NaN,NaN,
6,0.980,Eared Grebe,23-5,2,18,0,20,0.100,0.100,
6,0.980,cougar,16-23,0,0,0,0,NaN,NaN,
6,0.980,cougar,23-5,0,0,0,0,NaN,NaN,
6,0.980,Ocean Water,16-23,0,0,0,0,NaN,NaN,
6,0.980,Ocean Water,23-5,0,0,0,0,NaN,NaN,
6,0.980,Red Tailed Hawk,16-23,0,4,0,4,0.000,0.000,
6,0.980,Red Tailed Hawk,23-5,0,8,0,8,0.000,0.000,
6,0.980,Dog,16-23,71,85,0,156,0.455,0.455,
6,0.980,Dog,23-5,109,136,0,245,0.445,0.445,
6,0.980,Human,16-23,1728,636,0,2364,0.731,0.731,
6,0.980,Human,23-5,2162,513,0,2675,0.808,0.808,
6,0.980,Wild Turkey,16-23,13,25,0,38,0.342,0.342,
6,0.980,Wild Turkey,23-5,6,37,0,43,0.140,0.140,
6,0.980,Clark Grebe,16-23,0,0,0,0,NaN,NaN,
6,0.980,Clark Grebe,23-5,0,1,0,1,0.000,0.000,
6,0.980,Seagull,16-23,0,0,0,0,NaN,NaN,
6,0.980,Seagull,23-5,15,6,0,21,0.714,0.714,
6,0.980,Surf Scoter,16-23,0,0,0,0,NaN,NaN,
6,0.980,Surf Scoter,23-5,2,0,0,2,1.000,1.000,
6,0.980,Pigeon,16-23,75,179,0,254,0.295,0.295,
6,0.980,Pigeon,23-5,106,302,0,408,0.260,0.260,
6,0.980,Pacific Ocean Water,16-23,0,0,0,0,NaN,NaN,
6,0.980,Pacific Ocean Water,23-5,0,0,0,0,NaN,NaN,
6,0.980,Cat,16-23,25,35,0,60,0.417,0.417,
6,0.980,Cat,23-5,28,40,0,68,0.412,0.412,
6,0.980,Horse,16-23,10,22,0,32,0.313,0.313,
6,0.980,Horse,23-5,35,188,0,223,0.157,0.157,
6,0.980,orangutan,16-23,0,0,0,0,NaN,NaN,
6,0.980,orangutan,23-5,0,0,0,0,NaN,NaN,
6,0.980,Bat,16-23,36,22,0,58,0.621,0.621,
6,0.980,Bat,23-5,37,22,0,59,0.627,0.627,
6,0.980,Deer,16-23,16,29,0,45,0.356,0.356,
6,0.980,Deer,23-5,18,86,0,104,0.173,0.173,
6,0.980,Great Horned Owl,16-23,0,0,0,0,NaN,NaN,
6,0.980,Great Horned Owl,23-5,0,6,0,6,0.000,0.000,
6,0.980,Freshwater Lagoon,16-23,0,0,0,0,NaN,NaN,
6,0.980,Freshwater Lagoon,23-5,0,0,0,0,NaN,NaN,
6,0.980,Unknown Avian,16-23,0,0,0,0,NaN,NaN,
6,0.980,Unknown Avian,23-5,0,0,0,0,NaN,NaN,
6,0.980,Human UTI,16-23,86,83,0,169,0.509,0.509,
6,0.980,Human UTI,23-5,109,93,0,202,0.540,0.540,
6,0.980,unknown,16-23,0,3,0,3,0.000,0.000,
6,0.980,unknown,23-5,2,7,0,9,0.222,0.222,
6,0.980,SLO Creek Water,16-23,0,0,0,0,NaN,NaN,
6,0.980,SLO Creek Water,23-5,0,0,0,0,NaN,NaN,
6,0.980,Pig/Swine,16-23,14,12,0,26,0.538,0.538,
6,0.980,Pig/Swine,23-5,13,9,0,22,0.591,0.591,
6,0.980,Klebsiella,16-23,0,0,0,0,NaN,NaN,
6,0.980,Klebsiella,23-5,0,0,0,0,NaN,NaN,
6,0.980,Hu Cw and Dg,16-23,11,24,0,35,0.314,0.314,
6,0.980,Hu Cw and Dg,23-5,18,25,0,43,0.419,0.419,
6,0.980,Ground Squirrel,16-23,103,78,0,181,0.569,0.569,
6,0.980,Ground Squirrel,23-5,90,100,0,190,0.474,0.474,
6,0.980,Opossum,16-23,0,2,0,2,0.000,0.000,
6,0.980,Opossum,23-5,0,8,0,8,0.000,0.000,
6,0.980,Cow,16-23,1516,965,0,2481,0.611,0.611,
6,0.980,Cow,23-5,1467,1209,0,2676,0.548,0.548,
6,0.980,Deer Mouse,16-23,0,0,0,0,NaN,NaN,
6,0.980,Deer Mouse,23-5,0,0,0,0,NaN,NaN,
6,0.980,OVERALL,16-23,3843,2433,0,6276,0.612,0.612,
6,0.980,OVERALL,23-5,4436,3075,0,7511,0.591,0.591,
6,0.990,Chicken,16-23,4,19,0,23,0.174,0.174,
6,0.990,Chicken,23-5,14,10,0,24,0.583,0.583,
6,0.990,Sea Lion,16-23,0,1,0,1,0.000,0.000,
6,0.990,Sea Lion,23-5,4,7,0,11,0.364,0.364,
6,0.990,Hu and Cw,16-23,9,18,0,27,0.333,0.333,
6,0.990,Hu and Cw,23-5,9,30,0,39,0.231,0.231,
6,0.990,Sheep,16-23,55,50,0,105,0.524,0.524,
6,0.990,Sheep,23-5,70,39,0,109,0.642,0.642,
6,0.990,Hu and Dg,16-23,10,18,0,28,0.357,0.357,
6,0.990,Hu and Dg,23-5,19,11,0,30,0.633,0.633,
6,0.990,Common Loon,16-23,0,0,0,0,NaN,NaN,
6,0.990,Common Loon,23-5,0,5,0,5,0.000,0.000,
6,0.990,Red-Winged Blackbird,16-23,0,11,0,11,0.000,0.000,
6,0.990,Red-Winged Blackbird,23-5,0,6,0,6,0.000,0.000,
6,0.990,Cw,16-23,12,12,0,24,0.500,0.500,
6,0.990,Cw,23-5,27,45,0,72,0.375,0.375,
6,0.990,Cliff Sparrow,16-23,3,28,0,31,0.097,0.097,
6,0.990,Cliff Sparrow,23-5,2,11,0,13,0.154,0.154,
6,0.990,Pig,16-23,11,11,0,22,0.500,0.500,
6,0.990,Pig,23-5,8,13,0,21,0.381,0.381,
6,0.990,Barn Owl,16-23,0,0,0,0,NaN,NaN,
6,0.990,Barn Owl,23-5,0,0,0,0,NaN,NaN,
6,0.990,Wild Pig,16-23,5,5,0,10,0.500,0.500,
6,0.990,Wild Pig,23-5,3,1,0,4,0.750,0.750,
6,0.990,Pennington Creek Water,16-23,0,0,0,0,NaN,NaN,
6,0.990,Pennington Creek Water,23-5,0,0,0,0,NaN,NaN,
6,0.990,Guinni,16-23,0,0,0,0,NaN,NaN,
6,0.990,Guinni,23-5,0,0,0,0,NaN,NaN,
6,0.990,Racoon,16-23,0,3,0,3,0.000,0.000,
6,0.990,Racoon,23-5,0,1,0,1,0.000,0.000,
6,0.990,Hu,16-23,17,17,0,34,0.500,0.500,
6,0.990,Hu,23-5,19,8,0,27,0.704,0.704,
6,0.990,Cw and Dg,16-23,4,16,0,20,0.200,0.200,
6,0.990,Cw and Dg,23-5,15,14,0,29,0.517,0.517,
6,0.990,Red Wind Blackbird,16-23,0,0,0,0,NaN,NaN,
6,0.990,Red Wind Blackbird,23-5,0,0,0,0,NaN,NaN,
6,0.990,Tree Swallow,16-23,0,2,0,2,0.000,0.000,
6,0.990,Tree Swallow,23-5,0,4,0,4,0.000,0.000,
6,0.990,Turkey Vulture,16-23,0,0,0,0,NaN,NaN,
6,0.990,Turkey Vulture,23-5,0,0,0,0,NaN,NaN,
6,0.990,Dg,16-23,8,16,0,24,0.333,0.333,
6,0.990,Dg,23-5,30,20,0,50,0.600,0.600,
6,0.990,Western Kingbird,16-23,0,0,0,0,NaN,NaN,
6,0.990,Western Kingbird,23-5,0,0,0,0,NaN,NaN,
6,0.990,White Crowned Sparrow,16-23,1,6,0,7,0.143,0.143,
6,0.990,White Crowned Sparrow,23-5,3,19,0,22,0.136,0.136,
6,0.990,Eared Grebe,16-23,0,0,0,0,NaN,NaN,
6,0.990,Eared Grebe,23-5,2,15,0,17,0.118,0.118,
6,0.990,cougar,16-23,0,1,0,1,0.000,0.000,
6,0.990,cougar,23-5,0,0,0,0,NaN,NaN,
6,0.990,Ocean Water,16-23,0,0,0,0,NaN,NaN,
6,0.990,Ocean Water,23-5,0,0,0,0,NaN,NaN,
6,0.990,Red Tailed Hawk,16-23,0,4,0,4,0.000,0.000,
6,0.990,Red Tailed Hawk,23-5,0,9,0,9,0.000,0.000,
6,0.990,Dog,16-23,73,81,0,154,0.474,0.474,
6,0.990,Dog,23-5,111,124,0,235,0.472,0.472,
6,0.990,Human,16-23,1709,610,0,2319,0.737,0.737,
6,0.990,Human,23-5,2147,476,0,2623,0.819,0.819,
6,0.990,Wild Turkey,16-23,14,28,0,42,0.333,0.333,
6,0.990,Wild Turkey,23-5,6,35,0,41,0.146,0.146,
6,0.990,Clark Grebe,16-23,0,0,0,0,NaN,NaN,
6,0.990,Clark Grebe,23-5,2,3,0,5,0.400,0.400,
6,0.990,Seagull,16-23,0,0,0,0,NaN,NaN,
6,0.990,Seagull,23-5,18,6,0,24,0.750,0.750,
6,0.990,Surf Scoter,16-23,0,0,0,0,NaN,NaN,
6,0.990,Surf Scoter,23-5,2,0,0,2,1.000,1.000,
6,0.990,Pigeon,16-23,76,172,0,248,0.306,0.306,
6,0.990,Pigeon,23-5,110,286,0,396,0.278,0.278,
6,0.990,Pacific Ocean Water,16-23,0,0,0,0,NaN,NaN,
6,0.990,Pacific Ocean Water,23-5,0,0,0,0,NaN,NaN,
6,0.990,Cat,16-23,24,32,0,56,0.429,0.429,
6,0.990,Cat,23-5,28,41,0,69,0.406,0.406,
6,0.990,Horse,16-23,12,22,0,34,0.353,0.353,
6,0.990,Horse,23-5,34,188,0,222,0.153,0.153,
6,0.990,orangutan,16-23,0,0,0,0,NaN,NaN,
6,0.990,orangutan,23-5,0,0,0,0,NaN,NaN,
6,0.990,Bat,16-23,36,21,0,57,0.632,0.632,
6,0.990,Bat,23-5,37,22,0,59,0.627,0.627,
6,0.990,Deer,16-23,16,30,0,46,0.348,0.348,
6,0.990,Deer,23-5,18,85,0,103,0.175,0.175,
6,0.990,Great Horned Owl,16-23,0,0,0,0,NaN,NaN,
6,0.990,Great Horned Owl,23-5,0,6,0,6,0.000,0.000,
6,0.990,Freshwater Lagoon,16-23,0,0,0,0,NaN,NaN,
6,0.990,Freshwater Lagoon,23-5,0,0,0,0,NaN,NaN,
6,0.990,Unknown Avian,16-23,0,0,0,0,NaN,NaN,
6,0.990,Unknown Avian,23-5,0,0,0,0,NaN,NaN,
6,0.990,Human UTI,16-23,90,79,0,169,0.533,0.533,
6,0.990,Human UTI,23-5,110,82,0,192,0.573,0.573,
6,0.990,unknown,16-23,0,3,0,3,0.000,0.000,
6,0.990,unknown,23-5,2,8,0,10,0.200,0.200,
6,0.990,SLO Creek Water,16-23,0,0,0,0,NaN,NaN,
6,0.990,SLO Creek Water,23-5,0,0,0,0,NaN,NaN,
6,0.990,Pig/Swine,16-23,13,13,0,26,0.500,0.500,
6,0.990,Pig/Swine,23-5,13,10,0,23,0.565,0.565,
6,0.990,Klebsiella,16-23,0,0,0,0,NaN,NaN,
6,0.990,Klebsiella,23-5,0,0,0,0,NaN,NaN,
6,0.990,Hu Cw and Dg,16-23,11,24,0,35,0.314,0.314,
6,0.990,Hu Cw and Dg,23-5,18,27,0,45,0.400,0.400,
6,0.990,Ground Squirrel,16-23,104,74,0,178,0.584,0.584,
6,0.990,Ground Squirrel,23-5,91,99,0,190,0.479,0.479,
6,0.990,Opossum,16-23,1,2,0,3,0.333,0.333,
6,0.990,Opossum,23-5,2,8,0,10,0.200,0.200,
6,0.990,Cow,16-23,1479,888,0,2367,0.625,0.625,
6,0.990,Cow,23-5,1438,1119,0,2557,0.562,0.562,
6,0.990,Deer Mouse,16-23,0,0,0,0,NaN,NaN,
6,0.990,Deer Mouse,23-5,0,0,0,0,NaN,NaN,
6,0.990,OVERALL,16-23,3797,2317,0,6114,0.621,0.621,
6,0.990,OVERALL,23-5,4412,2893,0,7305,0.604,0.604,
6,1.000,Chicken,16-23,0,0,0,0,NaN,NaN,
6,1.000,Chicken,23-5,0,0,0,0,NaN,NaN,
6,1.000,Sea Lion,16-23,0,0,0,0,NaN,NaN,
6,1.000,Sea Lion,23-5,0,0,0,0,NaN,NaN,
6,1.000,Hu and Cw,16-23,0,0,0,0,NaN,NaN,
6,1.000,Hu and Cw,23-5,0,0,0,0,NaN,NaN,
6,1.000,Sheep,16-23,0,0,0,0,NaN,NaN,
6,1.000,Sheep,23-5,0,0,0,0,NaN,NaN,
6,1.000,Hu and Dg,16-23,0,0,0,0,NaN,NaN,
6,1.000,Hu and Dg,23-5,0,0,0,0,NaN,NaN,
6,1.000,Common Loon,16-23,0,0,0,0,NaN,NaN,
6,1.000,Common Loon,23-5,0,0,0,0,NaN,NaN,
6,1.000,Red-Winged Blackbird,16-23,0,0,0,0,NaN,NaN,
6,1.000,Red-Winged Blackbird,23-5,0,0,0,0,NaN,NaN,
6,1.000,Cw,16-23,0,0,0,0,NaN,NaN,
6,1.000,Cw,23-5,0,0,0,0,NaN,NaN,
6,1.000,Cliff Sparrow,16-23,0,0,0,0,NaN,NaN,
6,1.000,Cliff Sparrow,23-5,0,0,0,0,NaN,NaN,
6,1.000,Pig,16-23,0,0,0,0,NaN,NaN,
6,1.000,Pig,23-5,0,0,0,0,NaN,NaN,
6,1.000,Barn Owl,16-23,0,0,0,0,NaN,NaN,
6,1.000,Barn Owl,23-5,0,0,0,0,NaN,NaN,
6,1.000,Wild Pig,16-23,0,0,0,0,NaN,NaN,
6,1.000,Wild Pig,23-5,0,0,0,0,NaN,NaN,
6,1.000,Pennington Creek Water,16-23,0,0,0,0,NaN,NaN,
6,1.000,Pennington Creek Water,23-5,0,0,0,0,NaN,NaN,
6,1.000,Guinni,16-23,0,0,0,0,NaN,NaN,
6,1.000,Guinni,23-5,0,0,0,0,NaN,NaN,
6,1.000,Racoon,16-23,0,0,0,0,NaN,NaN,
6,1.000,Racoon,23-5,0,0,0,0,NaN,NaN,
6,1.000,Hu,16-23,0,0,0,0,NaN,NaN,
6,1.000,Hu,23-5,0,0,0,0,NaN,NaN,
